onset	duration	trial_type	label	description
318992.213514	1000.0	dmns	Dominance	Showing the Dominance
319773.714505	1000.0	lkng	Liking	Showing the Liking
321010.714937	1000.0	fmrt	Familiarity	Showing the Familiarity
321591.714099	1000.0	relv	Relevance	Showing the Relevance
322218.714822	1000.0	cate	Emotion_Categ	Showing the Emotion Categories
331526.964977	1000.0	trno	TrialNo	Showing Trial Number Here
331843.463965	1000.0	fixL	Fixation Loop	Fixation Loop
332674.964685	1000.0	stm	8_10	Showing the stimulation
347799.71417	1000.0	vlnc	Valence	Showing the Valence
349103.715345	1000.0	arsl	Arousal	Showing the Arousal
351076.215208	1000.0	dmns	Dominance	Showing the Dominance
352066.714764	1000.0	lkng	Liking	Showing the Liking
352981.965784	1000.0	fmrt	Familiarity	Showing the Familiarity
353525.213692	1000.0	relv	Relevance	Showing the Relevance
355240.213945	1000.0	trno	TrialNo	Showing Trial Number Here
355556.215048	1000.0	fixL	Fixation Loop	Fixation Loop
356170.713324	1000.0	stm	4_11	Showing the stimulation
357537.21416	1000.0	clic	click	Click event have been performed
369794.965517	1000.0	clic	click	Click event have been performed
371295.213867	1000.0	vlnc	Valence	Showing the Valence
372933.464386	1000.0	arsl	Arousal	Showing the Arousal
374329.463653	1000.0	dmns	Dominance	Showing the Dominance
375085.96478	1000.0	lkng	Liking	Showing the Liking
376477.465481	1000.0	fmrt	Familiarity	Showing the Familiarity
377179.714739	1000.0	relv	Relevance	Showing the Relevance
378220.465481	1000.0	cate	Emotion_Categ	Showing the Emotion Categories
388007.4648	1000.0	stop	Stop Event	n/a
