onset	duration	trial_type	label	description
172152.936179	1000.0	arsl	Arousal	Showing the Arousal
172824.935149	1000.0	dmns	Dominance	Showing the Dominance
173333.934601	1000.0	lkng	Liking	Showing the Liking
174231.186323	1000.0	fmrt	Familiarity	Showing the Familiarity
174832.186382	1000.0	relv	Relevance	Showing the Relevance
176054.184884	1000.0	trno	TrialNo	Showing Trial Number Here
176367.935445	1000.0	fixL	Fixation Loop	Fixation Loop
176943.93564	1000.0	stm	9_6	Showing the stimulation
183108.185045	1000.0	clic	click	Click event have been performed
189601.936284	1000.0	clic	click	Click event have been performed
192072.434351	1000.0	vlnc	Valence	Showing the Valence
192948.935833	1000.0	arsl	Arousal	Showing the Arousal
195411.186107	1000.0	dmns	Dominance	Showing the Dominance
196166.686434	1000.0	lkng	Liking	Showing the Liking
196725.934558	1000.0	fmrt	Familiarity	Showing the Familiarity
198474.43644	1000.0	relv	Relevance	Showing the Relevance
198688.99975	1000.0	IBEG	Impedances Begin	n/a
199834.934995	1000.0	cate	Emotion_Categ	Showing the Emotion Categories
202466.000989	1000.0	IEND	Impedances End	n/a
211038.185935	1000.0	trno	TrialNo	Showing Trial Number Here
211357.684806	1000.0	fixL	Fixation Loop	Fixation Loop
211866.935715	1000.0	stm	16_7	Showing the stimulation
219374.936633	1000.0	clic	click	Click event have been performed
224115.936365	1000.0	clic	click	Click event have been performed
226991.184801	1000.0	vlnc	Valence	Showing the Valence
227767.686825	1000.0	arsl	Arousal	Showing the Arousal
231849.185005	1000.0	dmns	Dominance	Showing the Dominance
232808.936387	1000.0	lkng	Liking	Showing the Liking
233647.935558	1000.0	fmrt	Familiarity	Showing the Familiarity
234565.935005	1000.0	relv	Relevance	Showing the Relevance
235175.436828	1000.0	cate	Emotion_Categ	Showing the Emotion Categories
245544.936508	1000.0	trno	TrialNo	Showing Trial Number Here
245830.684807	1000.0	fixL	Fixation Loop	Fixation Loop
246305.936202	1000.0	stm	27_8	Showing the stimulation
261430.185288	1000.0	vlnc	Valence	Showing the Valence
262081.185076	1000.0	arsl	Arousal	Showing the Arousal
262965.934351	1000.0	dmns	Dominance	Showing the Dominance
264034.435898	1000.0	lkng	Liking	Showing the Liking
264827.184565	1000.0	fmrt	Familiarity	Showing the Familiarity
265962.435398	1000.0	relv	Relevance	Showing the Relevance
266869.436111	1000.0	trno	TrialNo	Showing Trial Number Here
267176.935449	1000.0	fixL	Fixation Loop	Fixation Loop
267681.936733	1000.0	stm	1_9	Showing the stimulation
276274.934784	1000.0	clic	click	Click event have been performed
282806.434762	1000.0	vlnc	Valence	Showing the Valence
283503.184654	1000.0	arsl	Arousal	Showing the Arousal
284233.685117	1000.0	dmns	Dominance	Showing the Dominance
284746.936709	1000.0	lkng	Liking	Showing the Liking
285351.934936	1000.0	fmrt	Familiarity	Showing the Familiarity
285923.685506	1000.0	relv	Relevance	Showing the Relevance
286549.934372	1000.0	cate	Emotion_Categ	Showing the Emotion Categories
293513.935525	1000.0	trno	TrialNo	Showing Trial Number Here
293828.186486	1000.0	fixL	Fixation Loop	Fixation Loop
294328.935631	1000.0	stm	15_10	Showing the stimulation
304203.185532	1000.0	clic	click	Click event have been performed
306398.436148	1000.0	clic	click	Click event have been performed
308526.934963	1000.0	clic	click	Click event have been performed
309453.436173	1000.0	vlnc	Valence	Showing the Valence
310154.43569	1000.0	arsl	Arousal	Showing the Arousal
311598.684546	1000.0	dmns	Dominance	Showing the Dominance
312508.436199	1000.0	lkng	Liking	Showing the Liking
313272.186834	1000.0	fmrt	Familiarity	Showing the Familiarity
313918.934483	1000.0	relv	Relevance	Showing the Relevance
314549.186546	1000.0	cate	Emotion_Categ	Showing the Emotion Categories
326127.684396	1000.0	trno	TrialNo	Showing Trial Number Here
326443.436556	1000.0	fixL	Fixation Loop	Fixation Loop
327073.434647	1000.0	stm	7_11	Showing the stimulation
336726.434994	1000.0	clic	click	Click event have been performed
337536.184676	1000.0	clic	click	Click event have been performed
342202.184815	1000.0	vlnc	Valence	Showing the Valence
342727.936339	1000.0	arsl	Arousal	Showing the Arousal
343570.936192	1000.0	dmns	Dominance	Showing the Dominance
344380.685873	1000.0	lkng	Liking	Showing the Liking
344902.185258	1000.0	fmrt	Familiarity	Showing the Familiarity
346538.185235	1000.0	relv	Relevance	Showing the Relevance
347013.934515	1000.0	cate	Emotion_Categ	Showing the Emotion Categories
362909.186259	1000.0	stop	Stop Event	n/a
