onset	duration	trial_type	label	description
293592.873661	1000.0	lkng	Liking	Showing the Liking
294611.124022	1000.0	fmrt	Familiarity	Showing the Familiarity
295274.623742	1000.0	relv	Relevance	Showing the Relevance
296722.873279	1000.0	cate	Emotion_Categ	Showing the Emotion Categories
302731.624132	1000.0	trno	TrialNo	Showing Trial Number Here
303053.873943	1000.0	fixL	Fixation Loop	Fixation Loop
304969.373511	1000.0	stm	neutral_2_8	Showing the stimulation
320093.874054	1000.0	vlnc	Valence	Showing the Valence
321087.12455	1000.0	arsl	Arousal	Showing the Arousal
321925.874779	1000.0	dmns	Dominance	Showing the Dominance
323236.373605	1000.0	lkng	Liking	Showing the Liking
324425.873791	1000.0	fmrt	Familiarity	Showing the Familiarity
325139.373241	1000.0	relv	Relevance	Showing the Relevance
326074.874101	1000.0	trno	TrialNo	Showing Trial Number Here
326399.874853	1000.0	fixL	Fixation Loop	Fixation Loop
328553.373532	1000.0	stm	17_9	Showing the stimulation
330978.124009	1000.0	clic	click	Click event have been performed
331470.373904	1000.0	clic	click	Click event have been performed
343677.625132	1000.0	vlnc	Valence	Showing the Valence
345234.373377	1000.0	arsl	Arousal	Showing the Arousal
346536.624411	1000.0	dmns	Dominance	Showing the Dominance
347809.374498	1000.0	lkng	Liking	Showing the Liking
348472.874218	1000.0	fmrt	Familiarity	Showing the Familiarity
348937.001152	1000.0	IBEG	Impedances Begin	n/a
348944.625331	1000.0	relv	Relevance	Showing the Relevance
349749.87393	1000.0	cate	Emotion_Categ	Showing the Emotion Categories
353290.000071	1000.0	IEND	Impedances End	n/a
357018.62348	1000.0	trno	TrialNo	Showing Trial Number Here
357345.623316	1000.0	fixL	Fixation Loop	Fixation Loop
358230.375105	1000.0	stm	16_10	Showing the stimulation
363392.874764	1000.0	clic	click	Click event have been performed
368049.623747	1000.0	rsrt	restart	Restarting the experiment
372720.37396	1000.0	clic	click	Click event have been performed
373354.624191	1000.0	vlnc	Valence	Showing the Valence
374155.874623	1000.0	arsl	Arousal	Showing the Arousal
376376.125103	1000.0	dmns	Dominance	Showing the Dominance
377106.625566	1000.0	lkng	Liking	Showing the Liking
377603.125086	1000.0	fmrt	Familiarity	Showing the Familiarity
378216.625077	1000.0	relv	Relevance	Showing the Relevance
378876.124115	1000.0	cate	Emotion_Categ	Showing the Emotion Categories
394691.123327	1000.0	trno	TrialNo	Showing Trial Number Here
394989.62553	1000.0	fixL	Fixation Loop	Fixation Loop
396041.123548	1000.0	stm	3_11	Showing the stimulation
411165.624091	1000.0	vlnc	Valence	Showing the Valence
414178.874695	1000.0	arsl	Arousal	Showing the Arousal
415192.875432	1000.0	dmns	Dominance	Showing the Dominance
415647.874472	1000.0	lkng	Liking	Showing the Liking
416111.12382	1000.0	fmrt	Familiarity	Showing the Familiarity
417530.123869	1000.0	relv	Relevance	Showing the Relevance
418778.374491	1000.0	stop	Stop Event	n/a
