onset	duration	trial_type	label	description
202569.895621	1000.0	vlnc	Valence	Showing the Valence
205253.395449	1000.0	arsl	Arousal	Showing the Arousal
206307.000678	1000.0	IBEG	Impedances Begin	n/a
208500.146597	1000.0	dmns	Dominance	Showing the Dominance
211538.397066	1000.0	lkng	Liking	Showing the Liking
212331.39719	1000.0	fmrt	Familiarity	Showing the Familiarity
212851.000588	1000.0	IEND	Impedances End	n/a
213474.895816	1000.0	relv	Relevance	Showing the Relevance
214397.147402	1000.0	cate	Emotion_Categ	Showing the Emotion Categories
245748.395577	1000.0	trno	TrialNo	Showing Trial Number Here
246039.897214	1000.0	fixL	Fixation Loop	Fixation Loop
252074.646216	1000.0	stm	27_5	Showing the stimulation
259824.89587	1000.0	clic	click	Click event have been performed
266639.896121	1000.0	clic	click	Click event have been performed
267198.895301	1000.0	vlnc	Valence	Showing the Valence
269010.145787	1000.0	arsl	Arousal	Showing the Arousal
271843.896258	1000.0	dmns	Dominance	Showing the Dominance
272732.895158	1000.0	lkng	Liking	Showing the Liking
273893.145855	1000.0	fmrt	Familiarity	Showing the Familiarity
275875.397224	1000.0	relv	Relevance	Showing the Relevance
278271.147154	1000.0	cate	Emotion_Categ	Showing the Emotion Categories
290729.395311	1000.0	trno	TrialNo	Showing Trial Number Here
291033.396881	1000.0	fixL	Fixation Loop	Fixation Loop
295548.897434	1000.0	stm	5_6	Showing the stimulation
305736.14604	1000.0	clic	click	Click event have been performed
307626.645744	1000.0	clic	click	Click event have been performed
310673.146519	1000.0	vlnc	Valence	Showing the Valence
311900.146503	1000.0	arsl	Arousal	Showing the Arousal
314049.647014	1000.0	dmns	Dominance	Showing the Dominance
317312.99936	1000.0	IBEG	Impedances Begin	n/a
318410.896241	1000.0	lkng	Liking	Showing the Liking
319316.395756	1000.0	fmrt	Familiarity	Showing the Familiarity
320873.146515	1000.0	relv	Relevance	Showing the Relevance
323811.000224	1000.0	IEND	Impedances End	n/a
324048.896238	1000.0	cate	Emotion_Categ	Showing the Emotion Categories
338165.395811	1000.0	trno	TrialNo	Showing Trial Number Here
338459.645874	1000.0	fixL	Fixation Loop	Fixation Loop
341710.646648	1000.0	stm	neutral_2_7	Showing the stimulation
356835.147191	1000.0	vlnc	Valence	Showing the Valence
357970.395509	1000.0	arsl	Arousal	Showing the Arousal
358934.396516	1000.0	dmns	Dominance	Showing the Dominance
363400.146283	1000.0	lkng	Liking	Showing the Liking
364368.145458	1000.0	fmrt	Familiarity	Showing the Familiarity
365090.146672	1000.0	relv	Relevance	Showing the Relevance
365953.896764	1000.0	trno	TrialNo	Showing Trial Number Here
366271.147608	1000.0	fixL	Fixation Loop	Fixation Loop
372335.146099	1000.0	stm	2_8	Showing the stimulation
377952.647313	1000.0	clic	click	Click event have been performed
387459.646642	1000.0	vlnc	Valence	Showing the Valence
389796.646136	1000.0	arsl	Arousal	Showing the Arousal
390543.647214	1000.0	dmns	Dominance	Showing the Dominance
392960.147384	1000.0	lkng	Liking	Showing the Liking
393611.147172	1000.0	fmrt	Familiarity	Showing the Familiarity
394529.395561	1000.0	relv	Relevance	Showing the Relevance
395455.896772	1000.0	cate	Emotion_Categ	Showing the Emotion Categories
399632.895842	1000.0	trno	TrialNo	Showing Trial Number Here
399954.645253	1000.0	fixL	Fixation Loop	Fixation Loop
406156.39697	1000.0	puse	pause	Pausing the experiment
406163.0	15819.0	boundary	n/a	n/a
414697.084294	1000.0	stm	9_9	Showing the stimulation
421458.084134	1000.0	clic	click	Click event have been performed
421979.583624	1000.0	rsrt	restart	Restarting the experiment
423703.334478	1000.0	clic	click	Click event have been performed
429078.833384	1000.0	clic	click	Click event have been performed
429821.584837	1000.0	vlnc	Valence	Showing the Valence
431152.833903	1000.0	arsl	Arousal	Showing the Arousal
432359.083647	1000.0	dmns	Dominance	Showing the Dominance
433669.582473	1000.0	lkng	Liking	Showing the Liking
435105.083136	1000.0	fmrt	Familiarity	Showing the Familiarity
436052.583528	1000.0	relv	Relevance	Showing the Relevance
437183.584736	1000.0	cate	Emotion_Categ	Showing the Emotion Categories
457535.833025	1000.0	trno	TrialNo	Showing Trial Number Here
457837.584054	1000.0	fixL	Fixation Loop	Fixation Loop
464544.083083	1000.0	stm	15_10	Showing the stimulation
473642.333874	1000.0	clic	click	Click event have been performed
479672.833251	1000.0	vlnc	Valence	Showing the Valence
480753.83473	1000.0	arsl	Arousal	Showing the Arousal
481792.832816	1000.0	dmns	Dominance	Showing the Dominance
482886.334227	1000.0	lkng	Liking	Showing the Liking
483670.832587	1000.0	fmrt	Familiarity	Showing the Familiarity
484518.08458	1000.0	relv	Relevance	Showing the Relevance
485085.834468	1000.0	cate	Emotion_Categ	Showing the Emotion Categories
499642.333666	1000.0	trno	TrialNo	Showing Trial Number Here
499922.084713	1000.0	fixL	Fixation Loop	Fixation Loop
502046.333903	1000.0	stm	3_11	Showing the stimulation
517170.834446	1000.0	vlnc	Valence	Showing the Valence
518347.583243	1000.0	arsl	Arousal	Showing the Arousal
519532.833805	1000.0	dmns	Dominance	Showing the Dominance
521811.583264	1000.0	lkng	Liking	Showing the Liking
522420.83363	1000.0	fmrt	Familiarity	Showing the Familiarity
524148.834215	1000.0	relv	Relevance	Showing the Relevance
525677.084828	1000.0	stop	Stop Event	n/a
