onset	duration	trial_type	label	description
330540.726241	1000.0	fmrt	Familiarity	Showing the Familiarity
331088.226289	1000.0	relv	Relevance	Showing the Relevance
332373.227365	1000.0	cate	Emotion_Categ	Showing the Emotion Categories
332649.000362	1000.0	IEND	Impedances End	n/a
337426.47646	1000.0	trno	TrialNo	Showing Trial Number Here
337523.727491	1000.0	fixL	Fixation Loop	Fixation Loop
338430.22529	1000.0	stm	5_11	Showing the stimulation
353556.976374	1000.0	vlnc	Valence	Showing the Valence
354415.2271	1000.0	arsl	Arousal	Showing the Arousal
354963.97689	1000.0	dmns	Dominance	Showing the Dominance
355393.475667	1000.0	lkng	Liking	Showing the Liking
356257.225759	1000.0	fmrt	Familiarity	Showing the Familiarity
357092.226762	1000.0	relv	Relevance	Showing the Relevance
357772.727497	1000.0	stop	Stop Event	n/a
