onset	duration	trial_type	label	description
214282.137994	1000.0	cate	Emotion_Categ	Showing the Emotion Categories
236523.13836	1000.0	trno	TrialNo	Showing Trial Number Here
236818.386708	1000.0	fixL	Fixation Loop	Fixation Loop
239213.887696	1000.0	stm	16_5	Showing the stimulation
241083.63716	1000.0	clic	click	Click event have been performed
243399.888929	1000.0	clic	click	Click event have been performed
245261.136629	1000.0	clic	click	Click event have been performed
247489.888873	1000.0	clic	click	Click event have been performed
251608.886849	1000.0	clic	click	Click event have been performed
253102.886491	1000.0	clic	click	Click event have been performed
254338.388238	1000.0	vlnc	Valence	Showing the Valence
255339.886528	1000.0	arsl	Arousal	Showing the Arousal
255928.386655	1000.0	dmns	Dominance	Showing the Dominance
256858.888548	1000.0	lkng	Liking	Showing the Liking
257606.138569	1000.0	fmrt	Familiarity	Showing the Familiarity
258415.636793	1000.0	relv	Relevance	Showing the Relevance
258954.137192	1000.0	cate	Emotion_Categ	Showing the Emotion Categories
270057.886932	1000.0	rsrt	restart	Restarting the experiment
278278.637585	1000.0	trno	TrialNo	Showing Trial Number Here
278594.138287	1000.0	fixL	Fixation Loop	Fixation Loop
279161.636718	1000.0	stm	neutral_2_6	Showing the stimulation
291314.638593	1000.0	clic	click	Click event have been performed
294285.888318	1000.0	vlnc	Valence	Showing the Valence
295216.636639	1000.0	arsl	Arousal	Showing the Arousal
295926.137921	1000.0	dmns	Dominance	Showing the Dominance
296072.000638	1000.0	IBEG	Impedances Begin	n/a
296627.388895	1000.0	lkng	Liking	Showing the Liking
297516.138852	1000.0	fmrt	Familiarity	Showing the Familiarity
298125.638161	1000.0	relv	Relevance	Showing the Relevance
299481.887091	1000.0	cate	Emotion_Categ	Showing the Emotion Categories
300514.000282	1000.0	IEND	Impedances End	n/a
307246.137876	1000.0	trno	TrialNo	Showing Trial Number Here
307549.138647	1000.0	fixL	Fixation Loop	Fixation Loop
308225.1383	1000.0	stm	27_7	Showing the stimulation
309089.137335	1000.0	clic	click	Click event have been performed
312532.138173	1000.0	clic	click	Click event have been performed
315958.386939	1000.0	clic	click	Click event have been performed
321229.38782	1000.0	clic	click	Click event have been performed
323349.638842	1000.0	vlnc	Valence	Showing the Valence
324142.38751	1000.0	arsl	Arousal	Showing the Arousal
324680.887908	1000.0	dmns	Dominance	Showing the Dominance
325498.887897	1000.0	lkng	Liking	Showing the Liking
326696.638391	1000.0	fmrt	Familiarity	Showing the Familiarity
327410.13784	1000.0	relv	Relevance	Showing the Relevance
327998.637967	1000.0	cate	Emotion_Categ	Showing the Emotion Categories
338990.136888	1000.0	trno	TrialNo	Showing Trial Number Here
339312.638156	1000.0	fixL	Fixation Loop	Fixation Loop
339834.386483	1000.0	stm	12_8	Showing the stimulation
340715.13759	1000.0	clic	click	Click event have been performed
342634.886783	1000.0	clic	click	Click event have been performed
354958.887026	1000.0	vlnc	Valence	Showing the Valence
355730.887968	1000.0	arsl	Arousal	Showing the Arousal
356085.638609	1000.0	dmns	Dominance	Showing the Dominance
356507.138536	1000.0	lkng	Liking	Showing the Liking
357032.887545	1000.0	fmrt	Familiarity	Showing the Familiarity
357717.386447	1000.0	relv	Relevance	Showing the Relevance
358301.63695	1000.0	cate	Emotion_Categ	Showing the Emotion Categories
363835.138921	1000.0	trno	TrialNo	Showing Trial Number Here
364148.638025	1000.0	fixL	Fixation Loop	Fixation Loop
364753.638767	1000.0	stm	8_9	Showing the stimulation
366539.886874	1000.0	clic	click	Click event have been performed
369615.888596	1000.0	clic	click	Click event have been performed
375445.888657	1000.0	clic	click	Click event have been performed
379878.136795	1000.0	vlnc	Valence	Showing the Valence
380449.887365	1000.0	arsl	Arousal	Showing the Arousal
380896.387156	1000.0	dmns	Dominance	Showing the Dominance
381267.887354	1000.0	lkng	Liking	Showing the Liking
381735.388842	1000.0	fmrt	Familiarity	Showing the Familiarity
382365.386933	1000.0	relv	Relevance	Showing the Relevance
382908.136957	1000.0	cate	Emotion_Categ	Showing the Emotion Categories
389446.886443	1000.0	trno	TrialNo	Showing Trial Number Here
389752.386697	1000.0	fixL	Fixation Loop	Fixation Loop
390265.638288	1000.0	stm	15_10	Showing the stimulation
395361.388661	1000.0	clic	click	Click event have been performed
398203.638383	1000.0	clic	click	Click event have been performed
399760.137685	1000.0	clic	click	Click event have been performed
402906.886861	1000.0	clic	click	Click event have been performed
405390.138831	1000.0	vlnc	Valence	Showing the Valence
406066.138484	1000.0	arsl	Arousal	Showing the Arousal
406466.888171	1000.0	dmns	Dominance	Showing the Dominance
406759.136636	1000.0	lkng	Liking	Showing the Liking
407159.637381	1000.0	fmrt	Familiarity	Showing the Familiarity
408315.638453	1000.0	relv	Relevance	Showing the Relevance
408874.886576	1000.0	cate	Emotion_Categ	Showing the Emotion Categories
417889.387068	1000.0	trno	TrialNo	Showing Trial Number Here
418177.388423	1000.0	fixL	Fixation Loop	Fixation Loop
418657.387328	1000.0	stm	4_11	Showing the stimulation
419554.636535	1000.0	clic	click	Click event have been performed
424045.137223	1000.0	clic	click	Click event have been performed
425071.886834	1000.0	clic	click	Click event have been performed
428706.887737	1000.0	clic	click	Click event have been performed
431519.636512	1000.0	clic	click	Click event have been performed
433781.638928	1000.0	vlnc	Valence	Showing the Valence
434599.638917	1000.0	arsl	Arousal	Showing the Arousal
435037.888401	1000.0	dmns	Dominance	Showing the Dominance
436168.887094	1000.0	lkng	Liking	Showing the Liking
436577.887088	1000.0	fmrt	Familiarity	Showing the Familiarity
436999.387015	1000.0	relv	Relevance	Showing the Relevance
437721.388229	1000.0	cate	Emotion_Categ	Showing the Emotion Categories
450681.0016	1000.0	IBEG	Impedances Begin	n/a
451389.13747	1000.0	stop	Stop Event	n/a
454520.002101	1000.0	IEND	Impedances End	n/a
