onset	duration	trial_type	label	description
476370.968508	1000.0	relv	Relevance	Showing the Relevance
478669.997981	1000.0	IBEG	Impedances Begin	n/a
480629.469851	1000.0	cate	Emotion_Categ	Showing the Emotion Categories
499100.718486	1000.0	trno	TrialNo	Showing Trial Number Here
501411.968774	1000.0	puse	pause	Pausing the experiment
501531.0	59407.0	boundary	n/a	n/a
504572.236527	1000.0	stm	15_7	Showing the stimulation
505867.735937	1000.0	clic	click	Click event have been performed
510084.736802	1000.0	clic	click	Click event have been performed
512483.486615	1000.0	clic	click	Click event have been performed
513557.487529	1000.0	clic	click	Click event have been performed
517038.986448	1000.0	clic	click	Click event have been performed
519023.986243	1000.0	clic	click	Click event have been performed
519696.73707	1000.0	vlnc	Valence	Showing the Valence
521351.737145	1000.0	arsl	Arousal	Showing the Arousal
524080.73562	1000.0	dmns	Dominance	Showing the Dominance
527507.736243	1000.0	lkng	Liking	Showing the Liking
528962.237004	1000.0	fmrt	Familiarity	Showing the Familiarity
529760.487553	1000.0	relv	Relevance	Showing the Relevance
530951.486424	1000.0	cate	Emotion_Categ	Showing the Emotion Categories
560935.987091	1000.0	rsrt	restart	Restarting the experiment
579549.236305	1000.0	trno	TrialNo	Showing Trial Number Here
579656.236328	1000.0	fixL	Fixation Loop	Fixation Loop
592361.236818	1000.0	stm	neutral_2_8	Showing the stimulation
598015.737429	1000.0	clic	click	Click event have been performed
599014.487293	1000.0	clic	click	Click event have been performed
607485.737361	1000.0	vlnc	Valence	Showing the Valence
609353.985626	1000.0	arsl	Arousal	Showing the Arousal
611167.735595	1000.0	dmns	Dominance	Showing the Dominance
612087.236241	1000.0	lkng	Liking	Showing the Liking
613265.737694	1000.0	fmrt	Familiarity	Showing the Familiarity
614519.487683	1000.0	relv	Relevance	Showing the Relevance
616667.486995	1000.0	cate	Emotion_Categ	Showing the Emotion Categories
629837.999947	1000.0	IBEG	Impedances Begin	n/a
633730.00006	1000.0	IEND	Impedances End	n/a
651024.235867	1000.0	trno	TrialNo	Showing Trial Number Here
651027.987607	1000.0	fixL	Fixation Loop	Fixation Loop
651317.985531	1000.0	puse	pause	Pausing the experiment
651447.0	34842.0	boundary	n/a	n/a
652611.584641	1000.0	stm	8_9	Showing the stimulation
656276.835833	1000.0	clic	click	Click event have been performed
657263.085764	1000.0	clic	click	Click event have been performed
662971.835729	1000.0	clic	click	Click event have been performed
663481.83598	1000.0	clic	click	Click event have been performed
664066.835825	1000.0	clic	click	Click event have been performed
667230.586015	1000.0	vlnc	Valence	Showing the Valence
668087.0866	1000.0	arsl	Arousal	Showing the Arousal
669090.33503	1000.0	dmns	Dominance	Showing the Dominance
671050.33496	1000.0	lkng	Liking	Showing the Liking
672847.335372	1000.0	fmrt	Familiarity	Showing the Familiarity
674418.836605	1000.0	relv	Relevance	Showing the Relevance
677168.585319	1000.0	cate	Emotion_Categ	Showing the Emotion Categories
686285.835493	1000.0	rsrt	restart	Restarting the experiment
704984.834563	1000.0	trno	TrialNo	Showing Trial Number Here
711643.086519	1000.0	stm	9_10	Showing the stimulation
717836.834356	1000.0	clic	click	Click event have been performed
721999.33441	1000.0	clic	click	Click event have been performed
724381.334666	1000.0	clic	click	Click event have been performed
726767.836005	1000.0	vlnc	Valence	Showing the Valence
728431.086388	1000.0	arsl	Arousal	Showing the Arousal
729588.835087	1000.0	dmns	Dominance	Showing the Dominance
731327.33652	1000.0	lkng	Liking	Showing the Liking
732184.086047	1000.0	fmrt	Familiarity	Showing the Familiarity
732802.585006	1000.0	relv	Relevance	Showing the Relevance
733964.585845	1000.0	cate	Emotion_Categ	Showing the Emotion Categories
751116.836403	1000.0	trno	TrialNo	Showing Trial Number Here
751122.584712	1000.0	fixL	Fixation Loop	Fixation Loop
754807.084944	1000.0	stm	2_11	Showing the stimulation
758333.584625	1000.0	clic	click	Click event have been performed
760067.836434	1000.0	clic	click	Click event have been performed
762107.585982	1000.0	clic	click	Click event have been performed
763515.836239	1000.0	clic	click	Click event have been performed
765885.585506	1000.0	clic	click	Click event have been performed
769475.336705	1000.0	vlnc	Valence	Showing the Valence
770662.334893	1000.0	arsl	Arousal	Showing the Arousal
772864.835017	1000.0	dmns	Dominance	Showing the Dominance
774916.835554	1000.0	lkng	Liking	Showing the Liking
775873.835996	1000.0	fmrt	Familiarity	Showing the Familiarity
777934.084326	1000.0	relv	Relevance	Showing the Relevance
778945.585579	1000.0	cate	Emotion_Categ	Showing the Emotion Categories
802553.335723	1000.0	stop	Stop Event	n/a
