onset	duration	trial_type	label	description
153778.000642	1000.0	IEND	Impedances End	n/a
175022.655074	1000.0	trno	TrialNo	Showing Trial Number Here
175353.907049	1000.0	fixL	Fixation Loop	Fixation Loop
178500.656225	1000.0	stm	15_4	Showing the stimulation
180214.406736	1000.0	clic	click	Click event have been performed
187590.656709	1000.0	clic	click	Click event have been performed
193002.657127	1000.0	clic	click	Click event have been performed
193625.40571	1000.0	vlnc	Valence	Showing the Valence
195389.15595	1000.0	arsl	Arousal	Showing the Arousal
195699.999668	1000.0	IBEG	Impedances Begin	n/a
199497.155193	1000.0	dmns	Dominance	Showing the Dominance
201214.906387	1000.0	lkng	Liking	Showing the Liking
202844.655141	1000.0	fmrt	Familiarity	Showing the Familiarity
203429.906443	1000.0	relv	Relevance	Showing the Relevance
204437.155556	1000.0	cate	Emotion_Categ	Showing the Emotion Categories
205892.000813	1000.0	IEND	Impedances End	n/a
234529.654775	1000.0	trno	TrialNo	Showing Trial Number Here
234853.657242	1000.0	fixL	Fixation Loop	Fixation Loop
238280.406408	1000.0	stm	24_5	Showing the stimulation
245264.157001	1000.0	clic	click	Click event have been performed
253405.155893	1000.0	vlnc	Valence	Showing the Valence
256004.000176	1000.0	IBEG	Impedances Begin	n/a
256184.405554	1000.0	arsl	Arousal	Showing the Arousal
257275.156025	1000.0	dmns	Dominance	Showing the Dominance
257977.156341	1000.0	lkng	Liking	Showing the Liking
260317.656118	1000.0	fmrt	Familiarity	Showing the Familiarity
262097.906973	1000.0	relv	Relevance	Showing the Relevance
262704.999838	1000.0	IEND	Impedances End	n/a
264567.907155	1000.0	cate	Emotion_Categ	Showing the Emotion Categories
282092.656195	1000.0	trno	TrialNo	Showing Trial Number Here
282396.406308	1000.0	fixL	Fixation Loop	Fixation Loop
285618.655477	1000.0	stm	neutral_2_6	Showing the stimulation
300743.15602	1000.0	vlnc	Valence	Showing the Valence
303058.655933	1000.0	arsl	Arousal	Showing the Arousal
303990.405053	1000.0	dmns	Dominance	Showing the Dominance
304721.906316	1000.0	lkng	Liking	Showing the Liking
305649.657268	1000.0	fmrt	Familiarity	Showing the Familiarity
306665.405631	1000.0	relv	Relevance	Showing the Relevance
308133.905008	1000.0	trno	TrialNo	Showing Trial Number Here
308458.156418	1000.0	fixL	Fixation Loop	Fixation Loop
313080.405537	1000.0	stm	27_7	Showing the stimulation
327181.156352	1000.0	clic	click	Click event have been performed
328204.90608	1000.0	vlnc	Valence	Showing the Valence
329492.155183	1000.0	arsl	Arousal	Showing the Arousal
330474.406946	1000.0	dmns	Dominance	Showing the Dominance
331945.405807	1000.0	lkng	Liking	Showing the Liking
332998.656482	1000.0	fmrt	Familiarity	Showing the Familiarity
333688.156866	1000.0	relv	Relevance	Showing the Relevance
335781.906825	1000.0	cate	Emotion_Categ	Showing the Emotion Categories
344302.905165	1000.0	trno	TrialNo	Showing Trial Number Here
344591.655862	1000.0	fixL	Fixation Loop	Fixation Loop
348942.406755	1000.0	stm	3_8	Showing the stimulation
364066.904783	1000.0	vlnc	Valence	Showing the Valence
366649.655811	1000.0	arsl	Arousal	Showing the Arousal
367345.000058	1000.0	IBEG	Impedances Begin	n/a
367707.156111	1000.0	dmns	Dominance	Showing the Dominance
369504.156522	1000.0	lkng	Liking	Showing the Liking
370126.905106	1000.0	fmrt	Familiarity	Showing the Familiarity
371727.655828	1000.0	relv	Relevance	Showing the Relevance
372925.406322	1000.0	trno	TrialNo	Showing Trial Number Here
373244.65625	1000.0	fixL	Fixation Loop	Fixation Loop
374343.000725	1000.0	IEND	Impedances End	n/a
374490.656331	1000.0	puse	pause	Pausing the experiment
374520.0	33863.0	boundary	n/a	n/a
381033.396734	1000.0	stm	2_9	Showing the stimulation
388125.646034	1000.0	clic	click	Click event have been performed
394419.395843	1000.0	clic	click	Click event have been performed
396157.894762	1000.0	vlnc	Valence	Showing the Valence
397549.646919	1000.0	arsl	Arousal	Showing the Arousal
398435.645936	1000.0	dmns	Dominance	Showing the Dominance
399279.895531	1000.0	lkng	Liking	Showing the Liking
400032.147033	1000.0	fmrt	Familiarity	Showing the Familiarity
401724.646905	1000.0	relv	Relevance	Showing the Relevance
402882.395605	1000.0	cate	Emotion_Categ	Showing the Emotion Categories
408380.896971	1000.0	rsrt	restart	Restarting the experiment
423888.895022	1000.0	trno	TrialNo	Showing Trial Number Here
424188.146567	1000.0	fixL	Fixation Loop	Fixation Loop
424681.145804	1000.0	stm	16_10	Showing the stimulation
430018.146628	1000.0	clic	click	Click event have been performed
435689.396797	1000.0	clic	click	Click event have been performed
439805.895289	1000.0	vlnc	Valence	Showing the Valence
442764.89654	1000.0	arsl	Arousal	Showing the Arousal
445347.645054	1000.0	dmns	Dominance	Showing the Dominance
446250.144685	1000.0	lkng	Liking	Showing the Liking
448394.145829	1000.0	fmrt	Familiarity	Showing the Familiarity
449393.14715	1000.0	relv	Relevance	Showing the Relevance
450061.645837	1000.0	cate	Emotion_Categ	Showing the Emotion Categories
459983.896384	1000.0	trno	TrialNo	Showing Trial Number Here
460292.396521	1000.0	fixL	Fixation Loop	Fixation Loop
463230.396075	1000.0	stm	1_11	Showing the stimulation
471806.146683	1000.0	clic	click	Click event have been performed
475475.644985	1000.0	clic	click	Click event have been performed
478359.146243	1000.0	vlnc	Valence	Showing the Valence
479750.895886	1000.0	arsl	Arousal	Showing the Arousal
480733.145134	1000.0	dmns	Dominance	Showing the Dominance
481393.396029	1000.0	lkng	Liking	Showing the Liking
482601.146972	1000.0	fmrt	Familiarity	Showing the Familiarity
483115.396848	1000.0	relv	Relevance	Showing the Relevance
484222.645419	1000.0	cate	Emotion_Categ	Showing the Emotion Categories
497880.645668	1000.0	stop	Stop Event	n/a
