onset	duration	trial_type	label	description
446481.670983	1000.0	dmns	Dominance	Showing the Dominance
447388.669181	1000.0	lkng	Liking	Showing the Liking
448370.669488	1000.0	fmrt	Familiarity	Showing the Familiarity
450000.420756	1000.0	relv	Relevance	Showing the Relevance
450920.170344	1000.0	cate	Emotion_Categ	Showing the Emotion Categories
459397.000246	1000.0	IBEG	Impedances Begin	n/a
462834.919136	1000.0	trno	TrialNo	Showing Trial Number Here
463131.671198	1000.0	fixL	Fixation Loop	Fixation Loop
463670.99889	1000.0	IEND	Impedances End	n/a
465747.92134	1000.0	puse	pause	Pausing the experiment
465754.0	96871.0	boundary	n/a	n/a
468570.514071	1000.0	stm	neutral_2_8	Showing the stimulation
476883.514646	1000.0	clic	click	Click event have been performed
483695.263556	1000.0	vlnc	Valence	Showing the Valence
485049.26446	1000.0	arsl	Arousal	Showing the Arousal
486445.263728	1000.0	dmns	Dominance	Showing the Dominance
487594.515692	1000.0	lkng	Liking	Showing the Liking
489003.014891	1000.0	fmrt	Familiarity	Showing the Familiarity
490106.265294	1000.0	relv	Relevance	Showing the Relevance
491347.515351	1000.0	cate	Emotion_Categ	Showing the Emotion Categories
496749.263863	1000.0	trno	TrialNo	Showing Trial Number Here
497039.515759	1000.0	fixL	Fixation Loop	Fixation Loop
499133.265718	1000.0	stm	24_9	Showing the stimulation
501235.514927	1000.0	clic	click	Click event have been performed
503032.515339	1000.0	clic	click	Click event have been performed
505201.765291	1000.0	clic	click	Click event have been performed
505598.763238	1000.0	clic	click	Click event have been performed
508486.51412	1000.0	clic	click	Click event have been performed
511901.014811	1000.0	clic	click	Click event have been performed
514258.015203	1000.0	vlnc	Valence	Showing the Valence
516096.765037	1000.0	arsl	Arousal	Showing the Arousal
517459.26519	1000.0	dmns	Dominance	Showing the Dominance
520150.763868	1000.0	lkng	Liking	Showing the Liking
520873.763367	1000.0	fmrt	Familiarity	Showing the Familiarity
522081.514309	1000.0	relv	Relevance	Showing the Relevance
522808.763432	1000.0	cate	Emotion_Categ	Showing the Emotion Categories
526773.420162	1000.0	rsrt	restart	Restarting the experiment
551915.515634	1000.0	trno	TrialNo	Showing Trial Number Here
552209.514241	1000.0	fixL	Fixation Loop	Fixation Loop
560375.764455	1000.0	stm	9_10	Showing the stimulation
562622.76553	1000.0	rsrt	restart	Restarting the experiment
564429.765801	1000.0	clic	click	Click event have been performed
566632.26341	1000.0	clic	click	Click event have been performed
567029.263872	1000.0	clic	click	Click event have been performed
574585.514377	1000.0	clic	click	Click event have been performed
575500.51394	1000.0	vlnc	Valence	Showing the Valence
576390.765096	1000.0	arsl	Arousal	Showing the Arousal
577293.264727	1000.0	dmns	Dominance	Showing the Dominance
578371.764208	1000.0	lkng	Liking	Showing the Liking
578981.763917	1000.0	fmrt	Familiarity	Showing the Familiarity
580386.013492	1000.0	relv	Relevance	Showing the Relevance
581188.264723	1000.0	cate	Emotion_Categ	Showing the Emotion Categories
593434.26549	1000.0	trno	TrialNo	Showing Trial Number Here
593705.263316	1000.0	fixL	Fixation Loop	Fixation Loop
598582.263618	1000.0	stm	27_11	Showing the stimulation
600630.263473	1000.0	clic	click	Click event have been performed
608215.514525	1000.0	clic	click	Click event have been performed
612674.764126	1000.0	clic	click	Click event have been performed
613707.015618	1000.0	vlnc	Valence	Showing the Valence
614793.765406	1000.0	arsl	Arousal	Showing the Arousal
615474.764026	1000.0	dmns	Dominance	Showing the Dominance
616849.764112	1000.0	lkng	Liking	Showing the Liking
617539.264496	1000.0	fmrt	Familiarity	Showing the Familiarity
618868.265535	1000.0	relv	Relevance	Showing the Relevance
619992.51512	1000.0	cate	Emotion_Categ	Showing the Emotion Categories
632850.763622	1000.0	stop	Stop Event	n/a
