onset	duration	trial_type	label	description
304766.998922	1000.0	IBEG	Impedances Begin	n/a
305317.18956	1000.0	arsl	Arousal	Showing the Arousal
306518.938222	1000.0	dmns	Dominance	Showing the Dominance
308163.43745	1000.0	lkng	Liking	Showing the Liking
309073.189103	1000.0	fmrt	Familiarity	Showing the Familiarity
310058.189293	1000.0	relv	Relevance	Showing the Relevance
310992.998646	1000.0	IEND	Impedances End	n/a
311673.187574	1000.0	cate	Emotion_Categ	Showing the Emotion Categories
318640.689009	1000.0	trno	TrialNo	Showing Trial Number Here
318859.939479	1000.0	fixL	Fixation Loop	Fixation Loop
321422.189211	1000.0	stm	24_10	Showing the stimulation
322093.188576	1000.0	rsrt	restart	Restarting the experiment
332560.938892	1000.0	clic	click	Click event have been performed
336546.687239	1000.0	vlnc	Valence	Showing the Valence
337514.937871	1000.0	arsl	Arousal	Showing the Arousal
339004.687888	1000.0	dmns	Dominance	Showing the Dominance
340223.437564	1000.0	lkng	Liking	Showing the Liking
341454.438229	1000.0	fmrt	Familiarity	Showing the Familiarity
342414.438554	1000.0	relv	Relevance	Showing the Relevance
343203.189054	1000.0	cate	Emotion_Categ	Showing the Emotion Categories
345107.189489	1000.0	trno	TrialNo	Showing Trial Number Here
345398.437155	1000.0	fixL	Fixation Loop	Fixation Loop
345915.938371	1000.0	stm	7_11	Showing the stimulation
358719.937519	1000.0	clic	click	Click event have been performed
361040.187457	1000.0	vlnc	Valence	Showing the Valence
362438.437266	1000.0	arsl	Arousal	Showing the Arousal
363164.439162	1000.0	dmns	Dominance	Showing the Dominance
363727.939424	1000.0	lkng	Liking	Showing the Liking
364370.688905	1000.0	fmrt	Familiarity	Showing the Familiarity
365230.438316	1000.0	relv	Relevance	Showing the Relevance
365469.998975	1000.0	IBEG	Impedances Begin	n/a
366261.188609	1000.0	cate	Emotion_Categ	Showing the Emotion Categories
368665.188846	1000.0	stop	Stop Event	n/a
371781.999541	1000.0	IEND	Impedances End	n/a
