onset	duration	trial_type	label	description
208834.927917	1000.0	cate	Emotion_Categ	Showing the Emotion Categories
213711.926714	1000.0	rsrt	restart	Restarting the experiment
224810.427163	1000.0	trno	TrialNo	Showing Trial Number Here
225129.926033	1000.0	fixL	Fixation Loop	Fixation Loop
226191.427015	1000.0	stm	neutral_2_31	Showing the stimulation
241320.177183	1000.0	vlnc	Valence	Showing the Valence
243464.175813	1000.0	arsl	Arousal	Showing the Arousal
245073.176842	1000.0	dmns	Dominance	Showing the Dominance
245959.175859	1000.0	lkng	Liking	Showing the Liking
246481.4271	1000.0	fmrt	Familiarity	Showing the Familiarity
248211.675711	1000.0	relv	Relevance	Showing the Relevance
249283.177141	1000.0	trno	TrialNo	Showing Trial Number Here
249607.677493	1000.0	fixL	Fixation Loop	Fixation Loop
251132.925708	1000.0	stm	15_32	Showing the stimulation
261309.427038	1000.0	clic	click	Click event have been performed
266257.677708	1000.0	vlnc	Valence	Showing the Valence
270415.925622	1000.0	arsl	Arousal	Showing the Arousal
273316.427894	1000.0	dmns	Dominance	Showing the Dominance
275226.425581	1000.0	lkng	Liking	Showing the Liking
276421.427649	1000.0	fmrt	Familiarity	Showing the Familiarity
281595.42644	1000.0	relv	Relevance	Showing the Relevance
283547.176063	1000.0	cate	Emotion_Categ	Showing the Emotion Categories
291541.175652	1000.0	trno	TrialNo	Showing Trial Number Here
291855.426613	1000.0	fixL	Fixation Loop	Fixation Loop
293163.425956	1000.0	stm	4_33	Showing the stimulation
308288.177956	1000.0	vlnc	Valence	Showing the Valence
309826.17756	1000.0	arsl	Arousal	Showing the Arousal
310814.999897	1000.0	IBEG	Impedances Begin	n/a
311765.427251	1000.0	dmns	Dominance	Showing the Dominance
313416.177701	1000.0	lkng	Liking	Showing the Liking
314947.00072	1000.0	IEND	Impedances End	n/a
316232.927159	1000.0	fmrt	Familiarity	Showing the Familiarity
317649.676666	1000.0	relv	Relevance	Showing the Relevance
318526.676033	1000.0	trno	TrialNo	Showing Trial Number Here
318840.678051	1000.0	fixL	Fixation Loop	Fixation Loop
319655.675642	1000.0	stm	12_34	Showing the stimulation
327888.926599	1000.0	clic	click	Click event have been performed
328281.677436	1000.0	clic	click	Click event have been performed
334780.427642	1000.0	vlnc	Valence	Showing the Valence
335854.426041	1000.0	arsl	Arousal	Showing the Arousal
337308.67786	1000.0	dmns	Dominance	Showing the Dominance
338144.677147	1000.0	lkng	Liking	Showing the Liking
338871.677328	1000.0	fmrt	Familiarity	Showing the Familiarity
339774.425902	1000.0	relv	Relevance	Showing the Relevance
342106.426429	1000.0	cate	Emotion_Categ	Showing the Emotion Categories
365186.926365	1000.0	trno	TrialNo	Showing Trial Number Here
365447.425857	1000.0	fixL	Fixation Loop	Fixation Loop
366697.177679	1000.0	stm	5_35	Showing the stimulation
377621.675857	1000.0	clic	click	Click event have been performed
381821.675707	1000.0	vlnc	Valence	Showing the Valence
383409.926497	1000.0	arsl	Arousal	Showing the Arousal
385298.927516	1000.0	dmns	Dominance	Showing the Dominance
386519.175876	1000.0	lkng	Liking	Showing the Liking
387580.676858	1000.0	fmrt	Familiarity	Showing the Familiarity
390744.427048	1000.0	relv	Relevance	Showing the Relevance
391918.676362	1000.0	cate	Emotion_Categ	Showing the Emotion Categories
406255.175747	1000.0	trno	TrialNo	Showing Trial Number Here
406558.676917	1000.0	fixL	Fixation Loop	Fixation Loop
407452.926241	1000.0	stm	16_36	Showing the stimulation
420433.677096	1000.0	clic	click	Click event have been performed
422577.675726	1000.0	vlnc	Valence	Showing the Valence
423906.676766	1000.0	arsl	Arousal	Showing the Arousal
425628.426127	1000.0	dmns	Dominance	Showing the Dominance
427709.676154	1000.0	lkng	Liking	Showing the Liking
430509.676054	1000.0	fmrt	Familiarity	Showing the Familiarity
433004.927557	1000.0	relv	Relevance	Showing the Relevance
433602.427334	1000.0	cate	Emotion_Categ	Showing the Emotion Categories
447619.000372	1000.0	IBEG	Impedances Begin	n/a
449644.001961	1000.0	IEND	Impedances End	n/a
458062.425923	1000.0	stop	Stop Event	n/a
462840.000089	1000.0	IBEG	Impedances Begin	n/a
466537.000254	1000.0	IEND	Impedances End	n/a
