onset	duration	trial_type	label	description
380890.400291	1000.0	clic	click	Click event have been performed
383293.648672	1000.0	clic	click	Click event have been performed
385408.148871	1000.0	vlnc	Valence	Showing the Valence
388408.899543	1000.0	arsl	Arousal	Showing the Arousal
389905.149725	1000.0	dmns	Dominance	Showing the Dominance
391167.150021	1000.0	lkng	Liking	Showing the Liking
393118.899644	1000.0	fmrt	Familiarity	Showing the Familiarity
394316.001379	1000.0	IBEG	Impedances Begin	n/a
394769.650095	1000.0	relv	Relevance	Showing the Relevance
397569.898938	1000.0	cate	Emotion_Categ	Showing the Emotion Categories
418084.900317	1000.0	trno	TrialNo	Showing Trial Number Here
418350.999759	1000.0	IEND	Impedances End	n/a
418369.899274	1000.0	fixL	Fixation Loop	Fixation Loop
418704.148618	1000.0	puse	pause	Pausing the experiment
418712.0	57490.0	boundary	n/a	n/a
418970.272682	1000.0	stm	2_7	Showing the stimulation
421778.522889	1000.0	clic	click	Click event have been performed
422932.024478	1000.0	clic	click	Click event have been performed
424277.77256	1000.0	clic	click	Click event have been performed
425519.022617	1000.0	clic	click	Click event have been performed
426634.772952	1000.0	clic	click	Click event have been performed
428264.773163	1000.0	clic	click	Click event have been performed
429602.02451	1000.0	clic	click	Click event have been performed
431014.773335	1000.0	clic	click	Click event have been performed
433539.02287	1000.0	clic	click	Click event have been performed
434094.773225	1000.0	vlnc	Valence	Showing the Valence
434922.273263	1000.0	arsl	Arousal	Showing the Arousal
436268.023859	1000.0	dmns	Dominance	Showing the Dominance
436919.772989	1000.0	lkng	Liking	Showing the Liking
437768.274724	1000.0	fmrt	Familiarity	Showing the Familiarity
438758.77428	1000.0	relv	Relevance	Showing the Relevance
439573.774385	1000.0	cate	Emotion_Categ	Showing the Emotion Categories
476200.273589	1000.0	rsrt	restart	Restarting the experiment
497707.773085	1000.0	trno	TrialNo	Showing Trial Number Here
497982.522651	1000.0	fixL	Fixation Loop	Fixation Loop
501526.523746	1000.0	stm	7_8	Showing the stimulation
506240.773472	1000.0	clic	click	Click event have been performed
510144.272718	1000.0	clic	click	Click event have been performed
511189.024142	1000.0	clic	click	Click event have been performed
512187.774006	1000.0	clic	click	Click event have been performed
514210.522539	1000.0	clic	click	Click event have been performed
515894.774619	1000.0	clic	click	Click event have been performed
516291.772566	1000.0	clic	click	Click event have been performed
516697.523735	1000.0	vlnc	Valence	Showing the Valence
518757.523122	1000.0	arsl	Arousal	Showing the Arousal
519840.023286	1000.0	dmns	Dominance	Showing the Dominance
521252.523168	1000.0	lkng	Liking	Showing the Liking
521883.524574	1000.0	fmrt	Familiarity	Showing the Familiarity
522849.024265	1000.0	relv	Relevance	Showing the Relevance
523471.772849	1000.0	cate	Emotion_Categ	Showing the Emotion Categories
524992.00198	1000.0	IBEG	Impedances Begin	n/a
530931.001148	1000.0	IEND	Impedances End	n/a
577869.272503	1000.0	trno	TrialNo	Showing Trial Number Here
578019.022747	1000.0	fixL	Fixation Loop	Fixation Loop
581383.274767	1000.0	stm	neutral_2_9	Showing the stimulation
587786.023683	1000.0	clic	click	Click event have been performed
590030.273228	1000.0	clic	click	Click event have been performed
594284.773889	1000.0	clic	click	Click event have been performed
596508.024252	1000.0	vlnc	Valence	Showing the Valence
598698.024444	1000.0	arsl	Arousal	Showing the Arousal
599558.774653	1000.0	dmns	Dominance	Showing the Dominance
600929.774056	1000.0	lkng	Liking	Showing the Liking
602425.772782	1000.0	fmrt	Familiarity	Showing the Familiarity
603299.27438	1000.0	relv	Relevance	Showing the Relevance
604289.773937	1000.0	cate	Emotion_Categ	Showing the Emotion Categories
644637.274361	1000.0	trno	TrialNo	Showing Trial Number Here
644891.024745	1000.0	fixL	Fixation Loop	Fixation Loop
649316.772717	1000.0	stm	5_10	Showing the stimulation
651469.024169	1000.0	clic	click	Click event have been performed
653111.524313	1000.0	clic	click	Click event have been performed
655339.024301	1000.0	clic	click	Click event have been performed
658256.273615	1000.0	clic	click	Click event have been performed
661248.522523	1000.0	clic	click	Click event have been performed
664441.27326	1000.0	vlnc	Valence	Showing the Valence
666903.023134	1000.0	arsl	Arousal	Showing the Arousal
668131.773259	1000.0	dmns	Dominance	Showing the Dominance
669381.002049	1000.0	IBEG	Impedances Begin	n/a
671730.023707	1000.0	lkng	Liking	Showing the Liking
673368.274226	1000.0	fmrt	Familiarity	Showing the Familiarity
674116.273589	1000.0	relv	Relevance	Showing the Relevance
674927.024069	1000.0	cate	Emotion_Categ	Showing the Emotion Categories
675104.002088	1000.0	IEND	Impedances End	n/a
713088.273528	1000.0	trno	TrialNo	Showing Trial Number Here
713346.773937	1000.0	fixL	Fixation Loop	Fixation Loop
716234.524819	1000.0	stm	8_11	Showing the stimulation
717087.273664	1000.0	clic	click	Click event have been performed
717877.022448	1000.0	clic	click	Click event have been performed
718796.523093	1000.0	clic	click	Click event have been performed
720852.773256	1000.0	clic	click	Click event have been performed
721417.022861	1000.0	clic	click	Click event have been performed
723707.02251	1000.0	clic	click	Click event have been performed
726850.02246	1000.0	clic	click	Click event have been performed
730832.773439	1000.0	clic	click	Click event have been performed
731359.274305	1000.0	vlnc	Valence	Showing the Valence
732571.272358	1000.0	arsl	Arousal	Showing the Arousal
733139.522645	1000.0	dmns	Dominance	Showing the Dominance
734222.022808	1000.0	lkng	Liking	Showing the Liking
735174.773625	1000.0	fmrt	Familiarity	Showing the Familiarity
735638.77483	1000.0	relv	Relevance	Showing the Relevance
737582.022689	1000.0	cate	Emotion_Categ	Showing the Emotion Categories
758847.522914	1000.0	stop	Stop Event	n/a
