onset	duration	trial_type	label	description
158009.998407	1000.0	IBEG	Impedances Begin	n/a
158122.701477	1000.0	fmrt	Familiarity	Showing the Familiarity
159150.70083	1000.0	relv	Relevance	Showing the Relevance
160325.201601	1000.0	cate	Emotion_Categ	Showing the Emotion Categories
166654.997785	1000.0	IEND	Impedances End	n/a
171793.450601	1000.0	trno	TrialNo	Showing Trial Number Here
172106.451821	1000.0	fixL	Fixation Loop	Fixation Loop
173117.701616	1000.0	stm	27_4	Showing the stimulation
181960.952282	1000.0	clic	click	Click event have been performed
188242.202159	1000.0	vlnc	Valence	Showing the Valence
189278.700761	1000.0	arsl	Arousal	Showing the Arousal
190657.950472	1000.0	dmns	Dominance	Showing the Dominance
190957.999136	1000.0	IBEG	Impedances Begin	n/a
192057.950422	1000.0	lkng	Liking	Showing the Liking
192872.950528	1000.0	fmrt	Familiarity	Showing the Familiarity
194080.70147	1000.0	relv	Relevance	Showing the Relevance
195743.951853	1000.0	cate	Emotion_Categ	Showing the Emotion Categories
197527.99971	1000.0	IEND	Impedances End	n/a
201124.950126	1000.0	trno	TrialNo	Showing Trial Number Here
201436.201204	1000.0	fixL	Fixation Loop	Fixation Loop
202012.950741	1000.0	stm	neutral_2_5	Showing the stimulation
217137.451284	1000.0	vlnc	Valence	Showing the Valence
218094.999902	1000.0	IBEG	Impedances Begin	n/a
218888.701592	1000.0	arsl	Arousal	Showing the Arousal
220359.700453	1000.0	dmns	Dominance	Showing the Dominance
221199.700423	1000.0	lkng	Liking	Showing the Liking
221826.701146	1000.0	fmrt	Familiarity	Showing the Familiarity
222094.998322	1000.0	IEND	Impedances End	n/a
222390.950751	1000.0	relv	Relevance	Showing the Relevance
223280.701507	1000.0	trno	TrialNo	Showing Trial Number Here
223577.702511	1000.0	fixL	Fixation Loop	Fixation Loop
223799.452465	1000.0	puse	pause	Pausing the experiment
223811.0	121996.0	boundary	n/a	n/a
227310.981824	1000.0	stm	16_6	Showing the stimulation
229346.481747	1000.0	clic	click	Click event have been performed
233187.232389	1000.0	clic	click	Click event have been performed
236818.981952	1000.0	clic	click	Click event have been performed
241340.731214	1000.0	clic	click	Click event have been performed
242435.73131	1000.0	vlnc	Valence	Showing the Valence
245691.23065	1000.0	arsl	Arousal	Showing the Arousal
246802.980303	1000.0	dmns	Dominance	Showing the Dominance
248742.232508	1000.0	lkng	Liking	Showing the Liking
249661.730639	1000.0	fmrt	Familiarity	Showing the Familiarity
250447.232313	1000.0	relv	Relevance	Showing the Relevance
251182.731743	1000.0	cate	Emotion_Categ	Showing the Emotion Categories
273073.980435	1000.0	trno	TrialNo	Showing Trial Number Here
273386.981654	1000.0	fixL	Fixation Loop	Fixation Loop
274452.981203	1000.0	stm	7_7	Showing the stimulation
283530.230298	1000.0	clic	click	Click event have been performed
284921.730998	1000.0	clic	click	Click event have been performed
286865.230314	1000.0	clic	click	Click event have been performed
289577.481746	1000.0	vlnc	Valence	Showing the Valence
290438.480898	1000.0	arsl	Arousal	Showing the Arousal
291533.480994	1000.0	dmns	Dominance	Showing the Dominance
293953.232504	1000.0	lkng	Liking	Showing the Liking
293989.998046	1000.0	IBEG	Impedances Begin	n/a
294546.482655	1000.0	fmrt	Familiarity	Showing the Familiarity
295436.731297	1000.0	relv	Relevance	Showing the Relevance
296076.231952	1000.0	cate	Emotion_Categ	Showing the Emotion Categories
298429.998606	1000.0	IEND	Impedances End	n/a
309395.481776	1000.0	trno	TrialNo	Showing Trial Number Here
309708.731937	1000.0	fixL	Fixation Loop	Fixation Loop
310189.480185	1000.0	stm	17_8	Showing the stimulation
314013.48127	1000.0	clic	click	Click event have been performed
322693.732417	1000.0	clic	click	Click event have been performed
325313.980728	1000.0	vlnc	Valence	Showing the Valence
326317.231673	1000.0	arsl	Arousal	Showing the Arousal
328878.981005	1000.0	dmns	Dominance	Showing the Dominance
329727.480225	1000.0	lkng	Liking	Showing the Liking
330466.980337	1000.0	fmrt	Familiarity	Showing the Familiarity
331093.98106	1000.0	relv	Relevance	Showing the Relevance
331507.731079	1000.0	cate	Emotion_Categ	Showing the Emotion Categories
338335.480205	1000.0	trno	TrialNo	Showing Trial Number Here
338641.732316	1000.0	fixL	Fixation Loop	Fixation Loop
339239.232092	1000.0	stm	24_9	Showing the stimulation
345803.731866	1000.0	rsrt	restart	Restarting the experiment
349290.482643	1000.0	clic	click	Click event have been performed
354363.981578	1000.0	vlnc	Valence	Showing the Valence
355212.480798	1000.0	arsl	Arousal	Showing the Arousal
356411.73249	1000.0	dmns	Dominance	Showing the Dominance
357092.982567	1000.0	lkng	Liking	Showing the Liking
357932.982537	1000.0	fmrt	Familiarity	Showing the Familiarity
358651.732411	1000.0	relv	Relevance	Showing the Relevance
359182.480387	1000.0	cate	Emotion_Categ	Showing the Emotion Categories
365605.481657	1000.0	trno	TrialNo	Showing Trial Number Here
365890.231672	1000.0	fixL	Fixation Loop	Fixation Loop
366571.481749	1000.0	stm	1_10	Showing the stimulation
370299.232601	1000.0	clic	click	Click event have been performed
371465.231608	1000.0	clic	click	Click event have been performed
374775.231759	1000.0	clic	click	Click event have been performed
376793.730668	1000.0	clic	click	Click event have been performed
378147.980514	1000.0	clic	click	Click event have been performed
381696.231234	1000.0	vlnc	Valence	Showing the Valence
383438.730835	1000.0	arsl	Arousal	Showing the Arousal
384295.480362	1000.0	dmns	Dominance	Showing the Dominance
384667.48096	1000.0	lkng	Liking	Showing the Liking
385620.480719	1000.0	fmrt	Familiarity	Showing the Familiarity
386740.480679	1000.0	relv	Relevance	Showing the Relevance
387927.23244	1000.0	cate	Emotion_Categ	Showing the Emotion Categories
398343.99851	1000.0	IBEG	Impedances Begin	n/a
402486.998066	1000.0	IEND	Impedances End	n/a
417951.732631	1000.0	trno	TrialNo	Showing Trial Number Here
418247.730322	1000.0	fixL	Fixation Loop	Fixation Loop
418995.732199	1000.0	stm	9_11	Showing the stimulation
419764.730743	1000.0	clic	click	Click event have been performed
424808.980189	1000.0	clic	click	Click event have been performed
425786.982327	1000.0	clic	click	Click event have been performed
432465.481608	1000.0	clic	click	Click event have been performed
434120.481684	1000.0	vlnc	Valence	Showing the Valence
435123.481172	1000.0	arsl	Arousal	Showing the Arousal
435888.232607	1000.0	dmns	Dominance	Showing the Dominance
436506.731565	1000.0	lkng	Liking	Showing the Liking
437079.231478	1000.0	fmrt	Familiarity	Showing the Familiarity
437589.231729	1000.0	relv	Relevance	Showing the Relevance
438617.231082	1000.0	cate	Emotion_Categ	Showing the Emotion Categories
455937.231182	1000.0	stop	Stop Event	n/a
