onset	duration	trial_type	label	description
141089.905612	1000.0	lkng	Liking	Showing the Liking
141841.905657	1000.0	fmrt	Familiarity	Showing the Familiarity
142124.000285	1000.0	IBEG	Impedances Begin	n/a
142899.154499	1000.0	relv	Relevance	Showing the Relevance
143547.654804	1000.0	cate	Emotion_Categ	Showing the Emotion Categories
146133.000869	1000.0	IEND	Impedances End	n/a
152327.405009	1000.0	trno	TrialNo	Showing Trial Number Here
152427.404467	1000.0	fixL	Fixation Loop	Fixation Loop
156101.655308	1000.0	stm	neutral_2_5	Showing the stimulation
171227.15665	1000.0	vlnc	Valence	Showing the Valence
172487.404291	1000.0	arsl	Arousal	Showing the Arousal
173048.905469	1000.0	dmns	Dominance	Showing the Dominance
173967.156373	1000.0	lkng	Liking	Showing the Liking
174462.906551	1000.0	fmrt	Familiarity	Showing the Familiarity
175238.656718	1000.0	relv	Relevance	Showing the Relevance
176453.906111	1000.0	trno	TrialNo	Showing Trial Number Here
176558.406651	1000.0	fixL	Fixation Loop	Fixation Loop
179996.406008	1000.0	stm	13_6	Showing the stimulation
183686.906006	1000.0	clic	click	Click event have been performed
195121.155493	1000.0	vlnc	Valence	Showing the Valence
196235.905029	1000.0	arsl	Arousal	Showing the Arousal
196664.156578	1000.0	dmns	Dominance	Showing the Dominance
197142.405342	1000.0	lkng	Liking	Showing the Liking
197583.654709	1000.0	fmrt	Familiarity	Showing the Familiarity
198037.406523	1000.0	relv	Relevance	Showing the Relevance
198517.405428	1000.0	cate	Emotion_Categ	Showing the Emotion Categories
203690.906335	1000.0	trno	TrialNo	Showing Trial Number Here
203789.904993	1000.0	fixL	Fixation Loop	Fixation Loop
206299.155112	1000.0	stm	24_7	Showing the stimulation
212539.656367	1000.0	clic	click	Click event have been performed
221424.905397	1000.0	vlnc	Valence	Showing the Valence
223695.656005	1000.0	arsl	Arousal	Showing the Arousal
225342.156831	1000.0	dmns	Dominance	Showing the Dominance
225860.905275	1000.0	lkng	Liking	Showing the Liking
226347.904745	1000.0	fmrt	Familiarity	Showing the Familiarity
227153.15586	1000.0	relv	Relevance	Showing the Relevance
227654.905804	1000.0	cate	Emotion_Categ	Showing the Emotion Categories
232476.904895	1000.0	trno	TrialNo	Showing Trial Number Here
232569.405902	1000.0	fixL	Fixation Loop	Fixation Loop
234734.154772	1000.0	stm	9_8	Showing the stimulation
249859.905057	1000.0	vlnc	Valence	Showing the Valence
251158.155408	1000.0	arsl	Arousal	Showing the Arousal
251529.904548	1000.0	dmns	Dominance	Showing the Dominance
251925.154869	1000.0	lkng	Liking	Showing the Liking
252365.405951	1000.0	fmrt	Familiarity	Showing the Familiarity
252946.65657	1000.0	relv	Relevance	Showing the Relevance
253712.655231	1000.0	trno	TrialNo	Showing Trial Number Here
253811.905347	1000.0	fixL	Fixation Loop	Fixation Loop
257110.406365	1000.0	stm	1_9	Showing the stimulation
272236.654535	1000.0	vlnc	Valence	Showing the Valence
273503.656313	1000.0	arsl	Arousal	Showing the Arousal
274797.905982	1000.0	dmns	Dominance	Showing the Dominance
275127.9057	1000.0	lkng	Liking	Showing the Liking
276161.155477	1000.0	fmrt	Familiarity	Showing the Familiarity
276570.655871	1000.0	relv	Relevance	Showing the Relevance
277804.65642	1000.0	trno	TrialNo	Showing Trial Number Here
277901.655994	1000.0	fixL	Fixation Loop	Fixation Loop
280951.156653	1000.0	stm	15_10	Showing the stimulation
291073.906515	1000.0	clic	click	Click event have been performed
296077.65628	1000.0	vlnc	Valence	Showing the Valence
297120.406106	1000.0	arsl	Arousal	Showing the Arousal
297473.155148	1000.0	dmns	Dominance	Showing the Dominance
297874.405235	1000.0	lkng	Liking	Showing the Liking
298392.155394	1000.0	fmrt	Familiarity	Showing the Familiarity
298815.156519	1000.0	relv	Relevance	Showing the Relevance
299541.6563	1000.0	cate	Emotion_Categ	Showing the Emotion Categories
299574.999511	1000.0	IBEG	Impedances Begin	n/a
303330.000769	1000.0	IEND	Impedances End	n/a
304628.904909	1000.0	trno	TrialNo	Showing Trial Number Here
304731.406365	1000.0	fixL	Fixation Loop	Fixation Loop
307142.404653	1000.0	stm	4_11	Showing the stimulation
322266.404796	1000.0	vlnc	Valence	Showing the Valence
323758.156411	1000.0	arsl	Arousal	Showing the Arousal
324399.155751	1000.0	dmns	Dominance	Showing the Dominance
325384.404883	1000.0	lkng	Liking	Showing the Liking
327140.405215	1000.0	fmrt	Familiarity	Showing the Familiarity
328066.406026	1000.0	relv	Relevance	Showing the Relevance
328707.405366	1000.0	stop	Stop Event	n/a
