onset	duration	trial_type	label	description
319640.196343	1000.0	fixL	Fixation Loop	Fixation Loop
320967.195784	1000.0	stm	17_9	Showing the stimulation
323024.695688	1000.0	clic	click	Click event have been performed
323266.946939	1000.0	clic	click	Click event have been performed
323513.196358	1000.0	clic	click	Click event have been performed
323575.696019	1000.0	clic	click	Click event have been performed
332364.946273	1000.0	clic	click	Click event have been performed
335803.697487	1000.0	clic	click	Click event have been performed
335870.446772	1000.0	clic	click	Click event have been performed
336091.696327	1000.0	vlnc	Valence	Showing the Valence
337740.196237	1000.0	arsl	Arousal	Showing the Arousal
338708.446869	1000.0	dmns	Dominance	Showing the Dominance
340264.946171	1000.0	lkng	Liking	Showing the Liking
341028.696806	1000.0	fmrt	Familiarity	Showing the Familiarity
342163.947639	1000.0	relv	Relevance	Showing the Relevance
343069.447153	1000.0	cate	Emotion_Categ	Showing the Emotion Categories
356294.946838	1000.0	rsrt	restart	Restarting the experiment
371079.947003	1000.0	trno	TrialNo	Showing Trial Number Here
371406.946839	1000.0	fixL	Fixation Loop	Fixation Loop
376348.196943	1000.0	stm	4_10	Showing the stimulation
377028.446221	1000.0	clic	click	Click event have been performed
377191.196797	1000.0	clic	click	Click event have been performed
377554.446687	1000.0	clic	click	Click event have been performed
377929.947567	1000.0	clic	click	Click event have been performed
378555.947491	1000.0	clic	click	Click event have been performed
378852.196639	1000.0	clic	click	Click event have been performed
379144.447618	1000.0	clic	click	Click event have been performed
382257.695166	1000.0	clic	click	Click event have been performed
382604.195499	1000.0	clic	click	Click event have been performed
390846.697563	1000.0	clic	click	Click event have been performed
391472.446029	1000.0	vlnc	Valence	Showing the Valence
392903.94601	1000.0	arsl	Arousal	Showing the Arousal
394197.946736	1000.0	dmns	Dominance	Showing the Dominance
397139.946972	1000.0	lkng	Liking	Showing the Liking
397703.447235	1000.0	fmrt	Familiarity	Showing the Familiarity
398316.947227	1000.0	relv	Relevance	Showing the Relevance
398934.696843	1000.0	cate	Emotion_Categ	Showing the Emotion Categories
453311.197315	1000.0	trno	TrialNo	Showing Trial Number Here
453631.196586	1000.0	fixL	Fixation Loop	Fixation Loop
464844.94586	1000.0	stm	9_11	Showing the stimulation
479969.446403	1000.0	vlnc	Valence	Showing the Valence
481104.697236	1000.0	arsl	Arousal	Showing the Arousal
481889.195596	1000.0	dmns	Dominance	Showing the Dominance
482961.695311	1000.0	lkng	Liking	Showing the Liking
483600.195167	1000.0	fmrt	Familiarity	Showing the Familiarity
484297.196516	1000.0	relv	Relevance	Showing the Relevance
485117.695988	1000.0	stop	Stop Event	n/a
