onset	duration	trial_type	label	description
143275.9305	1000.0	stm	3_3	Showing the stimulation
146460.179472	1000.0	clic	click	Click event have been performed
149477.430759	1000.0	clic	click	Click event have been performed
156785.17879	1000.0	clic	click	Click event have been performed
158400.179585	1000.0	vlnc	Valence	Showing the Valence
158963.679848	1000.0	arsl	Arousal	Showing the Arousal
160061.179427	1000.0	dmns	Dominance	Showing the Dominance
160536.928708	1000.0	lkng	Liking	Showing the Liking
161092.181178	1000.0	fmrt	Familiarity	Showing the Familiarity
161642.930051	1000.0	relv	Relevance	Showing the Relevance
163583.680941	1000.0	cate	Emotion_Categ	Showing the Emotion Categories
173532.930436	1000.0	trno	TrialNo	Showing Trial Number Here
173825.178901	1000.0	fixL	Fixation Loop	Fixation Loop
177697.929973	1000.0	stm	7_4	Showing the stimulation
182167.680422	1000.0	clic	click	Click event have been performed
186933.680018	1000.0	clic	click	Click event have been performed
190280.931024	1000.0	clic	click	Click event have been performed
192826.428683	1000.0	vlnc	Valence	Showing the Valence
195305.679971	1000.0	arsl	Arousal	Showing the Arousal
196607.679548	1000.0	dmns	Dominance	Showing the Dominance
197325.431136	1000.0	lkng	Liking	Showing the Liking
197901.428817	1000.0	fmrt	Familiarity	Showing the Familiarity
198644.18027	1000.0	relv	Relevance	Showing the Relevance
199453.929951	1000.0	cate	Emotion_Categ	Showing the Emotion Categories
208763.180673	1000.0	rsrt	restart	Restarting the experiment
221247.678669	1000.0	trno	TrialNo	Showing Trial Number Here
221435.180167	1000.0	fixL	Fixation Loop	Fixation Loop
226722.930605	1000.0	stm	neutral_2_5	Showing the stimulation
231977.179414	1000.0	clic	click	Click event have been performed
241847.17969	1000.0	vlnc	Valence	Showing the Valence
242698.678793	1000.0	arsl	Arousal	Showing the Arousal
243679.429358	1000.0	dmns	Dominance	Showing the Dominance
244405.680196	1000.0	lkng	Liking	Showing the Liking
245599.181065	1000.0	fmrt	Familiarity	Showing the Familiarity
246287.429193	1000.0	relv	Relevance	Showing the Relevance
246679.931087	1000.0	cate	Emotion_Categ	Showing the Emotion Categories
258875.929611	1000.0	trno	TrialNo	Showing Trial Number Here
259087.430174	1000.0	fixL	Fixation Loop	Fixation Loop
264433.67959	1000.0	stm	16_6	Showing the stimulation
267075.429996	1000.0	clic	click	Click event have been performed
269529.429963	1000.0	clic	click	Click event have been performed
272137.678741	1000.0	clic	click	Click event have been performed
278932.180209	1000.0	clic	click	Click event have been performed
279557.928676	1000.0	vlnc	Valence	Showing the Valence
279900.00085	1000.0	IBEG	Impedances Begin	n/a
281127.179367	1000.0	arsl	Arousal	Showing the Arousal
282400.180912	1000.0	dmns	Dominance	Showing the Dominance
283092.930121	1000.0	lkng	Liking	Showing the Liking
284611.929627	1000.0	fmrt	Familiarity	Showing the Familiarity
285550.000379	1000.0	IEND	Impedances End	n/a
285759.680392	1000.0	relv	Relevance	Showing the Relevance
286911.680782	1000.0	cate	Emotion_Categ	Showing the Emotion Categories
299822.928896	1000.0	trno	TrialNo	Showing Trial Number Here
300061.928807	1000.0	fixL	Fixation Loop	Fixation Loop
300141.429482	1000.0	puse	pause	Pausing the experiment
300150.0	79641.0	boundary	n/a	n/a
302791.652311	1000.0	stm	27_7	Showing the stimulation
310349.650443	1000.0	clic	click	Click event have been performed
316434.650631	1000.0	clic	click	Click event have been performed
317916.15034	1000.0	vlnc	Valence	Showing the Valence
319748.151065	1000.0	arsl	Arousal	Showing the Arousal
322874.150001	1000.0	dmns	Dominance	Showing the Dominance
324397.401647	1000.0	lkng	Liking	Showing the Liking
325449.151122	1000.0	fmrt	Familiarity	Showing the Familiarity
326083.401353	1000.0	relv	Relevance	Showing the Relevance
328412.15054	1000.0	cate	Emotion_Categ	Showing the Emotion Categories
337839.400251	1000.0	trno	TrialNo	Showing Trial Number Here
338115.402073	1000.0	fixL	Fixation Loop	Fixation Loop
341516.650976	1000.0	stm	4_8	Showing the stimulation
342681.151298	1000.0	clic	click	Click event have been performed
351724.901278	1000.0	clic	click	Click event have been performed
353197.901738	1000.0	clic	click	Click event have been performed
356640.900061	1000.0	vlnc	Valence	Showing the Valence
357605.150011	1000.0	arsl	Arousal	Showing the Arousal
358523.151972	1000.0	dmns	Dominance	Showing the Dominance
359099.152167	1000.0	lkng	Liking	Showing the Liking
360242.650793	1000.0	fmrt	Familiarity	Showing the Familiarity
361649.150909	1000.0	relv	Relevance	Showing the Relevance
362237.651036	1000.0	cate	Emotion_Categ	Showing the Emotion Categories
362950.999611	1000.0	IBEG	Impedances Begin	n/a
367556.999572	1000.0	IEND	Impedances End	n/a
376011.902415	1000.0	trno	TrialNo	Showing Trial Number Here
376264.400543	1000.0	fixL	Fixation Loop	Fixation Loop
379789.151764	1000.0	rsrt	restart	Restarting the experiment
383075.400111	1000.0	stm	24_9	Showing the stimulation
390437.40001	1000.0	clic	click	Click event have been performed
393404.651568	1000.0	clic	click	Click event have been performed
398199.651711	1000.0	vlnc	Valence	Showing the Valence
399748.152164	1000.0	arsl	Arousal	Showing the Arousal
400440.901373	1000.0	dmns	Dominance	Showing the Dominance
400929.150586	1000.0	lkng	Liking	Showing the Liking
402256.150027	1000.0	fmrt	Familiarity	Showing the Familiarity
402711.151582	1000.0	relv	Relevance	Showing the Relevance
403533.401196	1000.0	cate	Emotion_Categ	Showing the Emotion Categories
414151.901235	1000.0	trno	TrialNo	Showing Trial Number Here
414375.90173	1000.0	fixL	Fixation Loop	Fixation Loop
