onset	duration	trial_type	label	description
386654.925998	1000.0	trno	TrialNo	Showing Trial Number Here
386969.677359	1000.0	fixL	Fixation Loop	Fixation Loop
388538.928051	1000.0	stm	2_6	Showing the stimulation
394298.427086	1000.0	clic	click	Click event have been performed
397883.176804	1000.0	clic	click	Click event have been performed
401447.427738	1000.0	clic	click	Click event have been performed
403663.426079	1000.0	vlnc	Valence	Showing the Valence
405128.176231	1000.0	arsl	Arousal	Showing the Arousal
407139.926031	1000.0	dmns	Dominance	Showing the Dominance
408195.676189	1000.0	lkng	Liking	Showing the Liking
409213.92655	1000.0	fmrt	Familiarity	Showing the Familiarity
411212.927476	1000.0	relv	Relevance	Showing the Relevance
411909.92631	1000.0	cate	Emotion_Categ	Showing the Emotion Categories
428464.000672	1000.0	IBEG	Impedances Begin	n/a
432354.999986	1000.0	IEND	Impedances End	n/a
433062.177803	1000.0	trno	TrialNo	Showing Trial Number Here
433373.677824	1000.0	fixL	Fixation Loop	Fixation Loop
434337.676316	1000.0	stm	27_7	Showing the stimulation
448986.427579	1000.0	clic	click	Click event have been performed
449462.176859	1000.0	vlnc	Valence	Showing the Valence
450839.427486	1000.0	arsl	Arousal	Showing the Arousal
451790.926047	1000.0	dmns	Dominance	Showing the Dominance
452738.177497	1000.0	lkng	Liking	Showing the Liking
453460.176196	1000.0	fmrt	Familiarity	Showing the Familiarity
456561.177783	1000.0	relv	Relevance	Showing the Relevance
457550.17614	1000.0	cate	Emotion_Categ	Showing the Emotion Categories
468520.927336	1000.0	trno	TrialNo	Showing Trial Number Here
468809.926976	1000.0	fixL	Fixation Loop	Fixation Loop
469298.176188	1000.0	stm	1_8	Showing the stimulation
484422.676731	1000.0	vlnc	Valence	Showing the Valence
486071.176641	1000.0	arsl	Arousal	Showing the Arousal
486655.427143	1000.0	dmns	Dominance	Showing the Dominance
487878.177501	1000.0	lkng	Liking	Showing the Liking
488412.42576	1000.0	fmrt	Familiarity	Showing the Familiarity
489134.426974	1000.0	relv	Relevance	Showing the Relevance
489819.926675	1000.0	trno	TrialNo	Showing Trial Number Here
490119.175706	1000.0	fixL	Fixation Loop	Fixation Loop
491254.426539	1000.0	stm	4_9	Showing the stimulation
497468.675673	1000.0	clic	click	Click event have been performed
501170.425862	1000.0	clic	click	Click event have been performed
506378.927082	1000.0	vlnc	Valence	Showing the Valence
508201.000281	1000.0	IBEG	Impedances Begin	n/a
508381.926175	1000.0	arsl	Arousal	Showing the Arousal
510648.175701	1000.0	dmns	Dominance	Showing the Dominance
512324.999738	1000.0	IEND	Impedances End	n/a
512743.177917	1000.0	lkng	Liking	Showing the Liking
513565.427531	1000.0	fmrt	Familiarity	Showing the Familiarity
514116.176404	1000.0	relv	Relevance	Showing the Relevance
514950.92595	1000.0	cate	Emotion_Categ	Showing the Emotion Categories
527038.926166	1000.0	trno	TrialNo	Showing Trial Number Here
527345.927618	1000.0	fixL	Fixation Loop	Fixation Loop
527416.926529	1000.0	puse	pause	Pausing the experiment
527430.0	45679.0	boundary	n/a	n/a
527430.107278	1000.0	rsrt	restart	Restarting the experiment
527683.606205	1000.0	stm	13_10	Showing the stimulation
531673.606691	1000.0	clic	click	Click event have been performed
536669.10615	1000.0	clic	click	Click event have been performed
537775.107493	1000.0	clic	click	Click event have been performed
538029.607219	1000.0	clic	click	Click event have been performed
539348.356353	1000.0	clic	click	Click event have been performed
539986.856209	1000.0	clic	click	Click event have been performed
542257.35536	1000.0	clic	click	Click event have been performed
542808.106748	1000.0	vlnc	Valence	Showing the Valence
543772.105241	1000.0	arsl	Arousal	Showing the Arousal
544460.856283	1000.0	dmns	Dominance	Showing the Dominance
545186.855664	1000.0	lkng	Liking	Showing the Liking
545854.607524	1000.0	fmrt	Familiarity	Showing the Familiarity
546651.857273	1000.0	relv	Relevance	Showing the Relevance
547240.3574	1000.0	cate	Emotion_Categ	Showing the Emotion Categories
578348.35604	1000.0	trno	TrialNo	Showing Trial Number Here
578640.855962	1000.0	fixL	Fixation Loop	Fixation Loop
581670.607181	1000.0	stm	7_11	Showing the stimulation
588081.106005	1000.0	clic	click	Click event have been performed
592738.606894	1000.0	clic	click	Click event have been performed
594958.857374	1000.0	clic	click	Click event have been performed
596795.105209	1000.0	vlnc	Valence	Showing the Valence
597863.355299	1000.0	arsl	Arousal	Showing the Arousal
598952.607085	1000.0	dmns	Dominance	Showing the Dominance
599582.856634	1000.0	lkng	Liking	Showing the Liking
600100.355336	1000.0	fmrt	Familiarity	Showing the Familiarity
600697.10577	1000.0	relv	Relevance	Showing the Relevance
601118.605697	1000.0	cate	Emotion_Categ	Showing the Emotion Categories
616997.105369	1000.0	stop	Stop Event	n/a
